"","weeks","temperature.avg","temperature.me","max","min","lower.CI","upper.CI"
"1",1,1.3198669433594,0.601629726172107,5.0195251464844,0.100000000000023,0.718237217187291,1.9214966695315
"2",2,0.930097961425804,0.317998608850803,2.5861755371094,0.153192138671898,0.612099352575001,1.24809657027661
"3",3,0.841197204589866,0.30297320602074,2.99456176757815,0.100000000000023,0.538223998569127,1.14417041061061
"4",4,0.856579589843773,0.392612036073752,3.98308715820315,0.100000000000023,0.463967553770021,1.24919162591752
"5",5,0.67989196777346,0.319846079836612,3.2372985839844,0.117181396484398,0.360045887936848,0.999738047610072
"6",6,0.849255371093773,0.336711498652317,3.0941101074219,0.144494628906273,0.512543872441456,1.18596686974609
"7",7,0.854731750488304,0.356006903550747,2.7617126464844,0.124017333984398,0.498724846937557,1.21073865403905
"8",8,0.751448059082054,0.443558307113426,3.57109985351565,0.100000000000023,0.307889751968629,1.19500636619548
"9",9,1.2721862792969,0.718531262565605,5.49004516601565,0.100000000000023,0.553655016731292,1.9907175418625
"10",10,2.22154541015627,1.01890783651625,7.64150390625002,0.100000000000023,1.20263757364002,3.24045324667252
"11",11,2.7091003417969,1.43701181990107,13.6443115234375,0.100000000000023,1.27208852189582,4.14611216169797
"12",12,3.21390380859377,0.903613599303746,7.56514892578127,0.100000000000023,2.31029020929003,4.11751740789752
"13",13,6.75276184082034,1.41612118235384,14.6840148925781,0.100000000000023,5.33664065846649,8.16888302317418
"14",14,7.26536712646487,1.25218811192094,11.9903503417969,3.7951599121094,6.01317901454392,8.51755523838581
"15",15,8.30252532958987,1.17400180676854,13.1911560058594,2.7246032714844,7.12852352282132,9.47652713635841
"16",16,10.4337356567383,1.05365663241677,15.9413696289063,7.15264282226565,9.38007902432153,11.4873922891551
"17",17,10.9957824707031,1.18973934018705,18.4469848632813,5.8305603027344,9.80604313051609,12.1855218108902
"18",18,12.8448257446289,1.10693605036735,18.4585815429688,9.0541931152344,11.7378896942616,13.9517617949963
"19",19,14.8206130981446,1.26286825573822,20.1261535644531,8.7889343261719,13.5577448424063,16.0834813538828
"20",20,16.1217361450196,1.22102448405582,22.5916381835938,10.7019592285156,14.9007116609637,17.3427606290754
"21",21,16.3056274414063,0.993573649242014,21.309716796875,13.1470886230469,15.3120537921643,17.2992010906483
"22",22,18.4867141723633,1.34864659548314,24.2029357910156,13.1025939941406,17.1380675768802,19.8353607678464
"23",23,19.7248718261719,1.06371533101805,25.637841796875,16.9254699707031,18.6611564951539,20.7885871571899
"24",24,21.8971939086914,0.819043255535469,25.0403991699219,18.0498901367188,21.078150653156,22.7162371642269
"25",25,22.675521850586,1.0313442536887,27.7412658691406,19.0232482910156,21.6441775968973,23.7068661042747
"26",26,23.1029495239258,1.1462354469193,28.0147644042969,18.70595703125,21.9567140770065,24.2491849708451
"27",27,23.8700012207031,0.802647000212231,27.5180603027344,20.9204650878906,23.0673542204909,24.6726482209154
"28",28,24.1705673217774,0.867175280507539,28.470849609375,20.184716796875,23.3033920412698,25.0377426022849
"29",29,24.7908889770508,1.03410893149223,27.7191711425781,19.6052185058594,23.7567800455586,25.824997908543
"30",30,24.6455291748047,0.807571851964418,28.4045043945313,21.1845336914063,23.8379573228403,25.4531010267691
"31",31,24.2711929321289,1.02532196709888,28.4915710449219,18.9583374023438,23.2458709650301,25.2965148992278
"32",32,23.5761001586914,0.919326538854904,27.7841125488281,20.9549499511719,22.6567736198365,24.4954266975463
"33",33,23.8627853393555,1.01531584884599,27.9542175292969,19.8224426269531,22.8474694905095,24.8781011882015
"34",34,22.814958190918,0.820279391051282,25.0216918945313,17.0850463867188,21.9946787998667,23.6352375819693
"35",35,22.3567077636719,0.905631107565104,25.8569885253906,17.7004333496094,21.4510766561068,23.262338871237
"36",36,21.0108520507813,0.79475072278683,24.7454162597656,17.8737731933594,20.2161013279944,21.8056027735681
"37",37,19.8692611694336,0.711380230131327,22.9955688476563,16.9917846679688,19.1578809393023,20.5806413995649
"38",38,18.2580993652344,0.866840219558333,21.5192199707031,14.3931518554688,17.3912591456761,19.1249395847927
"39",39,16.5348037719727,0.965934289542586,19.7541137695313,13.4749389648438,15.5688694824301,17.5007380615153
"40",40,14.6155364990235,1.06536674022151,19.9370056152344,9.30190429687502,13.5501697588019,15.680903239245
"41",41,13.1172927856446,0.987597517497191,17.1092468261719,8.88201293945315,12.1296952681474,14.1048903031417
"42",42,11.8788864135742,0.71981104535098,15.468896484375,9.54131469726565,11.1590753682233,12.5986974589252
"43",43,10.5997314453125,1.14434518387567,15.8545776367188,6.20891723632815,9.45538626143685,11.7440766291882
"44",44,9.4394973754883,0.908054744831199,12.5464416503906,5.48970947265627,8.53144263065711,10.3475521203195
"45",45,7.13959045410158,0.949683440623543,10.6098266601563,1.68575439453127,6.18990701347804,8.08927389472513
"46",46,5.7960144042969,1.01167736757449,9.9470153808594,1.3472839355469,4.78433703672241,6.80769177187139
"47",47,5.27018280029299,1.14976486882624,10.3240600585938,1.4301696777344,4.12041793146675,6.41994766911923
"48",48,4.44141845703127,0.818577752817718,9.1066833496094,1.93471679687502,3.62284070421356,5.25999620984899
"49",49,3.05948028564455,1.11882879805308,9.4169860839844,0.545526123046898,1.94065148759148,4.17830908369763
"50",50,2.01300354003909,0.665376951969473,4.86190185546877,0.143151855468773,1.34762658806961,2.67838049200856
"51",51,1.77420806884768,0.51705195608781,4.49996337890627,0.235467529296898,1.25715611275987,2.29126002493549
"52",52,1.15093383789065,0.364382990260284,3.12667236328127,0.119042968750023,0.786550847630364,1.51531682815093
