"","weeks","temperature.avg","temperature.me","max","min","lower.CI","upper.CI"
"1",1,0.709454345703148,0.496370248948779,3.89162597656252,0.100000000000023,0.213084096754368,1.20582459465193
"2",2,0.503547668457054,0.280298392476873,2.2374206542969,0.100000000000023,0.223249275980181,0.783846060933927
"3",3,0.436315917968773,0.389728516358287,4.01131591796877,0.100000000000023,0.0465874016104855,0.82604443432706
"4",4,0.358509826660179,0.411096327907347,4.2385192871094,0.100000000000023,-0.0525865012471683,0.769606154567526
"5",5,0.313563537597679,0.284750514017488,2.5253845214844,0.100000000000023,0.0288130235801912,0.598314051615167
"6",6,0.201750183105491,0.113719633519323,1.07097778320315,0.100000000000023,0.0880305495861687,0.315469816624814
"7",7,0.306816101074242,0.232081660316307,2.10000000000002,0.100000000000023,0.0747344407579346,0.538897761390548
"8",8,0.471702575683617,0.410378467955564,3.87838134765627,0.100000000000023,0.0613241077280524,0.882081043639181
"9",9,0.687896728515648,0.528840465929572,3.60616455078127,0.100000000000023,0.159056262586076,1.21673719444522
"10",10,1.13065643310549,0.656954215926506,4.65828857421877,0.100000000000023,0.473702217178985,1.787610649032
"11",11,1.89985809326174,1.13518776887888,9.64641723632815,0.100000000000023,0.764670324382866,3.03504586214062
"12",12,2.23894500732424,1.08591336784604,8.37270507812502,0.100000000000023,1.15303163947821,3.32485837517028
"13",13,5.64187469482424,1.67877287449621,14.785791015625,0.100000000000023,3.96310182032803,7.32064756932045
"14",14,6.73536224365237,1.72404258949824,12.5432678222656,0.100000000000023,5.01131965415412,8.45940483315061
"15",15,8.16299133300783,1.41056783127539,12.6922241210938,1.26848754882815,6.75242350173245,9.57355916428322
"16",16,10.7177841186524,1.12814558663318,17.4069763183594,6.6417175292969,9.58963853201918,11.8459297052855
"17",17,11.8277969360352,1.04370849451497,17.4338317871094,7.82619628906252,10.7840884415202,12.8715054305501
"18",18,13.6348373413086,1.13686000711419,18.9369445800781,9.3376403808594,12.4979773341944,14.7716973484228
"19",19,15.6543182373047,1.19351948966411,20.9407592773438,10.8455139160156,14.4607987476406,16.8478377269688
"20",20,16.8715408325196,1.19341601060005,21.187158203125,11.4128967285156,15.6781248219195,18.0649568431196
"21",21,18.0109664916992,1.10300044264438,22.1979614257813,12.6920104980469,16.9079660490549,19.1139669343436
"22",22,19.3539413452149,1.14680315045516,24.4579406738281,15.2446228027344,18.2071381947597,20.50074449567
"23",23,20.7018280029297,0.949112932689408,25.9101196289063,17.8941589355469,19.7527150702403,21.6509409356191
"24",24,22.7700302124024,0.749556823611455,26.65126953125,19.7294555664063,22.0204733887909,23.5195870360138
"25",25,24.0820205688477,0.896479571297041,27.9976440429688,21.5481811523438,23.1855409975506,24.9785001401447
"26",26,25.1694244384766,1.00272081827761,28.6143737792969,20.4906555175781,24.166703620199,26.1721452567542
"27",27,25.8079330444336,0.72488597372762,28.8711486816406,22.8084045410156,25.083047070706,26.5328190181612
"28",28,26.4407150268555,0.695225942093531,30.5977111816406,23.6083618164063,25.745489084762,27.135940968949
"29",29,27.0182769775391,0.768798996551617,30.3306213378906,22.8224731445313,26.2494779809875,27.7870759740907
"30",30,27.1259109497071,0.702321067563766,29.3598571777344,22.8776794433594,26.4235898821433,27.8282320172708
"31",31,26.8792526245117,0.687671289625931,29.709130859375,22.7360168457031,26.1915813348858,27.5669239141377
"32",32,25.8097930908203,0.864604672009169,29.6845336914063,23.0147033691406,24.9451884188112,26.6743977628295
"33",33,25.8016494750977,0.75995923489553,28.9864440917969,22.4402709960938,25.0416902402022,26.5616087099932
"34",34,24.5832321166992,0.616024247693123,26.4063659667969,21.745263671875,23.9672078690061,25.1992563643924
"35",35,24.0485015869141,0.619222378480868,26.0696655273438,21.3392883300781,23.4292792084332,24.667723965395
"36",36,22.2083084106446,0.720670459456517,25.8913513183594,19.5186096191406,21.487637951188,22.9289788701011
"37",37,21.3842483520508,0.600050086013671,23.6973815917969,18.6295715332031,20.7841982660371,21.9842984380645
"38",38,19.8406112670899,0.889750761483117,23.8428894042969,16.0518432617188,18.9508605056067,20.730362028573
"39",39,17.927182006836,0.823257588614079,20.9265686035156,15.4228454589844,17.1039244182219,18.75043959545
"40",40,15.5518707275391,0.98726772408555,20.4891296386719,11.3544250488281,14.5646030034535,16.5391384516246
"41",41,13.7757888793946,0.957101027076979,17.7919555664063,9.19149169921877,12.8186878523176,14.7328899064715
"42",42,12.6688125610352,0.524061969641335,15.3638854980469,10.8431640625,12.1447505913938,13.1928745306765
"43",43,11.0745468139649,1.03693539451234,16.1677185058594,7.72332153320315,10.0376114194525,12.1114822084772
"44",44,9.59197235107424,0.835372422375577,12.90517578125,5.75155029296877,8.75659992869866,10.4273447734498
"45",45,7.48537292480471,0.964790707606512,11.9428955078125,1.75090942382815,6.5205822171982,8.45016363241122
"46",46,6.06768341064455,0.965559497125911,9.7840515136719,2.20107421875002,5.10212391351864,7.03324290777046
"47",47,5.47497863769533,1.21074005955161,10.8138366699219,1.4288269042969,4.26423857814372,6.68571869724695
"48",48,4.65799102783205,0.968024311545532,9.06887207031252,1.49141845703127,3.68996671628652,5.62601533937759
"49",49,2.95221405029299,1.14506892782711,8.8972106933594,0.172113037109398,1.80714512246588,4.09728297812011
"50",50,1.73260040283205,0.775382232218653,4.53731689453127,0.100000000000023,0.957218170613401,2.50798263505071
"51",51,1.36175231933596,0.54121700313402,4.0624938964844,0.100000000000023,0.82053531620194,1.90296932246998
"52",52,0.947744750976585,0.493960096879931,4.13900146484377,0.100000000000023,0.453784654096655,1.44170484785652
