"","weeks","temperature.avg","temperature.me","max","min","lower.CI","upper.CI"
"1",1,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"2",2,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"3",3,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"4",4,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"5",5,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"6",6,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"7",7,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"8",8,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"9",9,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"10",10,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"11",11,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"12",12,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"13",13,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
"14",14,0.338606262207054,0.315027068245068,3.11589965820315,0.100000000000023,0.0235791939619862,0.653633330452122
"15",15,1.86644134521487,1.45367214744249,9.71663818359377,0.100000000000023,0.412769197772374,3.32011349265736
"16",16,3.73726348876955,2.36320217151738,15.6859069824219,0.100000000000023,1.37406131725217,6.10046566028694
"17",17,5.0146667480469,1.90663747023958,12.5173583984375,0.100000000000023,3.10802927780732,6.92130421828648
"18",18,9.4672790527344,2.23948576606131,16.7228332519531,0.100000000000023,7.22779328667308,11.7067648187957
"19",19,12.3403060913086,2.04085630004662,18.3069702148438,0.100000000000023,10.299449791262,14.3811623913552
"20",20,14.1759902954102,1.32319656332787,19.8693176269531,7.53505859375002,12.8527937320823,15.499186858738
"21",21,14.9277206420899,1.1261563688806,19.8004699707031,9.55465087890627,13.8015642732093,16.0538770109705
"22",22,16.3352981567383,1.22775190021861,21.2735229492188,11.1785827636719,15.1075462565197,17.5630500569569
"23",23,17.4297058105469,0.945007144749673,22.3892150878906,14.083154296875,16.4846986657972,18.3747129552966
"24",24,19.6455795288086,0.774824179149322,22.9445129394531,16.7162109375,18.8707553496593,20.4204037079579
"25",25,20.9043975830078,1.00020872294669,25.858544921875,17.7290588378906,19.9041888600611,21.9046063059545
"26",26,21.4416244506836,1.15878342918502,25.9168334960938,15.6203857421875,20.2828410214986,22.6004078798686
"27",27,21.8251083374024,0.939649478446679,26.0201965332031,16.4916320800781,20.8854588589557,22.764757815849
"28",28,22.396127319336,1.04883116454704,27.622705078125,17.5664916992188,21.3472961547889,23.444958483883
"29",29,22.7355331420899,1.04517401804982,28.1458068847656,18.6890808105469,21.69035912404,23.7807071601397
"30",30,22.677165222168,0.977555676263836,27.0830627441406,18.5255981445313,21.6996095459042,23.6547208984318
"31",31,22.6195129394531,0.898287183983331,25.9142395019531,18.6522766113281,21.7212257554698,23.5178001234365
"32",32,21.9898391723633,0.980866503172541,26.9640747070313,18.9426208496094,21.0089726691908,22.9707056755358
"33",33,21.9496765136719,0.828088830640918,25.8428894042969,19.0244689941406,21.121587683031,22.7777653443128
"34",34,21.1725128173828,0.786206273770238,24.169091796875,17.2027526855469,20.3863065436126,21.9587190911531
"35",35,20.6935272216797,0.855084581955328,24.1323181152344,16.9313598632813,19.8384426397244,21.548611803635
"36",36,19.2535659790039,0.842371354871684,23.6103454589844,15.9643188476563,18.4111946241322,20.0959373338756
"37",37,18.6150192260742,0.862325834970015,22.2550903320313,13.4385314941406,17.7526933911042,19.4773450610443
"38",38,16.8624237060547,0.991383910740388,20.7548156738281,12.3832336425781,15.8710397953143,17.8538076167951
"39",39,14.870751953125,0.97578130988766,19.5899597167969,11.8656860351563,13.8949706432374,15.8465332630127
"40",40,12.6534988403321,1.10479294097739,18.6948791503906,7.62099609375002,11.5487058993547,13.7582917813094
"41",41,11.0044631958008,1.09150099388529,16.2098022460938,6.76448974609377,9.91296220191552,12.0959641896861
"42",42,9.65953063964846,0.644685368248821,12.3586364746094,6.91240844726565,9.01484527139964,10.3042160078973
"43",43,8.26668548583987,1.06013523194381,12.4095397949219,3.6589294433594,7.20655025389606,9.32682071778367
"44",44,6.78496093750002,0.870132479910221,9.87294921875002,2.29070434570315,5.9148284575898,7.65509341741024
"45",45,4.28529510498049,0.752315195403816,7.45064697265627,0.646936035156273,3.53297990957667,5.03761030038431
"46",46,2.98795471191409,0.757479554863751,6.7947937011719,0.567437744140648,2.23047515705033,3.74543426677784
"47",47,2.50665588378909,1.02921358385893,6.81179199218752,0.100000000000023,1.47744229993015,3.53586946764802
"48",48,1.42975311279299,0.659257404641418,5.40987548828127,0.100000000000023,0.770495708151573,2.08901051743441
"49",49,0.943080139160179,0.658521595811058,4.7209411621094,0.100000000000023,0.284558543349121,1.60160173497124
"50",50,0.452876281738304,0.298325588069093,2.40206298828127,0.100000000000023,0.15455069366921,0.751201869807397
"51",51,0.18011169433596,0.0771764105453204,0.691888427734398,0.100000000000023,0.10293528379064,0.257288104881281
"52",52,0.100000000000023,0,0.100000000000023,0.100000000000023,0.100000000000023,0.100000000000023
