"","station_id","date","max_air","min_air","mean_air","location"
"1","5097",1998-01-01,2.6,-13.3,-5.4,"humber"
"2","5097",1998-01-02,7.7,0.8,4.3,"humber"
"3","5097",1998-01-03,9,4.8,6.9,"humber"
"4","5097",1998-01-04,4.8,-3.5,0.7,"humber"
"5","5097",1998-01-05,4.5,-1.3,1.6,"humber"
"6","5097",1998-01-06,10.7,3.6,7.2,"humber"
"7","5097",1998-01-07,6.5,3.3,4.9,"humber"
"8","5097",1998-01-08,3.4,0,1.7,"humber"
"9","5097",1998-01-09,2.7,-0.2,1.3,"humber"
"10","5097",1998-01-10,2.6,-6.2,-1.8,"humber"
"11","5097",1998-01-11,-5.2,-8.9,-7.1,"humber"
"12","5097",1998-01-12,2.4,-9.7,-3.7,"humber"
"13","5097",1998-01-13,4.5,-9.4,-2.5,"humber"
"14","5097",1998-01-14,-5.9,-10.9,-8.4,"humber"
"15","5097",1998-01-15,-4.3,-10.2,-7.3,"humber"
"16","5097",1998-01-16,-5.6,-10.1,-7.9,"humber"
"17","5097",1998-01-17,-4.3,-6.5,-5.4,"humber"
"18","5097",1998-01-18,-1.1,-5.7,-3.4,"humber"
"19","5097",1998-01-19,0.4,-4.7,-2.2,"humber"
"20","5097",1998-01-20,-0.2,-8.9,-4.6,"humber"
"21","5097",1998-01-21,-2.5,-5.4,-4,"humber"
"22","5097",1998-01-22,-5,-10.1,-7.6,"humber"
"23","5097",1998-01-23,2.6,-8.3,-2.9,"humber"
"24","5097",1998-01-24,0.3,-2.4,-1.1,"humber"
"25","5097",1998-01-25,-0.1,-7.8,-4,"humber"
"26","5097",1998-01-26,-4.4,-9.8,-7.1,"humber"
"27","5097",1998-01-27,0.5,-8.8,-4.2,"humber"
"28","5097",1998-01-28,1.6,-6.2,-2.3,"humber"
"29","5097",1998-01-29,1.8,0,0.9,"humber"
"30","5097",1998-01-30,0.9,-2.2,-0.7,"humber"
"31","5097",1998-01-31,1.3,-6.6,-2.7,"humber"
"32","5097",1998-02-01,4.4,-3.9,0.3,"humber"
"33","5097",1998-02-02,6,-1.2,2.4,"humber"
"34","5097",1998-02-03,1.3,-7.3,-3,"humber"
"35","5097",1998-02-04,-2.4,-8.5,-5.5,"humber"
"36","5097",1998-02-05,-1.5,-7.9,-4.7,"humber"
"37","5097",1998-02-06,0.6,-7.8,-3.6,"humber"
"38","5097",1998-02-07,1.7,-8.3,-3.3,"humber"
"39","5097",1998-02-08,2.6,-8.8,-3.1,"humber"
"40","5097",1998-02-09,6.2,-7.9,-0.9,"humber"
"41","5097",1998-02-10,5.8,-4.1,0.9,"humber"
"42","5097",1998-02-11,5.9,-2,2,"humber"
"43","5097",1998-02-12,4.4,-2,1.2,"humber"
"44","5097",1998-02-13,-1.2,-8.9,-5.1,"humber"
"45","5097",1998-02-14,-5,-12.4,-8.7,"humber"
"46","5097",1998-02-15,-1.6,-12.3,-7,"humber"
"47","5097",1998-02-16,3.7,-6.8,-1.6,"humber"
"48","5097",1998-02-17,2.5,0.8,1.7,"humber"
"49","5097",1998-02-18,3.1,1.1,2.1,"humber"
"50","5097",1998-02-19,3.4,1.3,2.4,"humber"
"51","5097",1998-02-20,4.1,0.8,2.5,"humber"
"52","5097",1998-02-21,3.7,0.1,1.9,"humber"
"53","5097",1998-02-22,3.7,-0.2,1.8,"humber"
"54","5097",1998-02-23,6.6,-0.3,3.2,"humber"
"55","5097",1998-02-24,4.3,-0.5,1.9,"humber"
"56","5097",1998-02-25,8.4,-1,3.7,"humber"
"57","5097",1998-02-26,9.2,-1.4,3.9,"humber"
"58","5097",1998-02-27,5.3,-0.8,2.3,"humber"
"59","5097",1998-02-28,9.8,-1.6,4.1,"humber"
"60","5097",1998-03-01,8.1,2.1,5.1,"humber"
"61","5097",1998-03-02,7.2,0.9,4.1,"humber"
"62","5097",1998-03-03,5,0.6,2.8,"humber"
"63","5097",1998-03-04,3.8,-0.4,1.7,"humber"
"64","5097",1998-03-05,4,-1,1.5,"humber"
"65","5097",1998-03-06,3,-1,1,"humber"
"66","5097",1998-03-07,6.1,-1.7,2.2,"humber"
"67","5097",1998-03-08,4,-0.5,1.8,"humber"
"68","5097",1998-03-09,12.3,-5.3,3.5,"humber"
"69","5097",1998-03-10,-4.9,-10.8,-7.9,"humber"
"70","5097",1998-03-11,-6.2,-13.9,-10.1,"humber"
"71","5097",1998-03-12,-2.2,-13.2,-7.7,"humber"
"72","5097",1998-03-13,1.8,-6.9,-2.6,"humber"
"73","5097",1998-03-14,1.4,-5.4,-2,"humber"
"74","5097",1998-03-15,-2.8,-8.9,-5.9,"humber"
"75","5097",1998-03-16,0.4,-12.3,-6,"humber"
"76","5097",1998-03-17,4.7,-8.6,-2,"humber"
"77","5097",1998-03-18,2,0,1,"humber"
"78","5097",1998-03-19,1.5,0,0.8,"humber"
"79","5097",1998-03-20,0.8,-1.5,-0.4,"humber"
"80","5097",1998-03-21,-0.2,-2.9,-1.6,"humber"
"81","5097",1998-03-22,-0.6,-5.5,-3.1,"humber"
"82","5097",1998-03-23,2,-7.3,-2.7,"humber"
"83","5097",1998-03-24,4.1,-7.8,-1.9,"humber"
"84","5097",1998-03-25,6.8,-3.3,1.8,"humber"
"85","5097",1998-03-26,19.3,3.8,11.6,"humber"
"86","5097",1998-03-27,22.6,11.1,16.9,"humber"
"87","5097",1998-03-28,23.3,11,17.2,"humber"
"88","5097",1998-03-29,19.6,8.4,14,"humber"
"89","5097",1998-03-30,25.3,7.1,16.2,"humber"
"90","5097",1998-03-31,25.4,7.4,16.4,"humber"
"91","5097",1998-04-01,13.4,4.4,8.9,"humber"
"92","5097",1998-04-02,10.5,4.4,7.5,"humber"
"93","5097",1998-04-03,10.2,4.4,7.3,"humber"
"94","5097",1998-04-04,8.7,0.1,4.4,"humber"
"95","5097",1998-04-05,9.6,-0.9,4.4,"humber"
"96","5097",1998-04-06,12.7,-1.8,5.5,"humber"
"97","5097",1998-04-07,13.5,-1.8,5.9,"humber"
"98","5097",1998-04-08,9.8,5.4,7.6,"humber"
"99","5097",1998-04-09,10.9,4.5,7.7,"humber"
"100","5097",1998-04-10,11.9,-0.7,5.6,"humber"
"101","5097",1998-04-11,13.2,-1.2,6,"humber"
"102","5097",1998-04-12,17,2.3,9.7,"humber"
"103","5097",1998-04-13,16.9,2.4,9.7,"humber"
"104","5097",1998-04-14,16.3,5.6,11,"humber"
"105","5097",1998-04-15,16.4,7.4,11.9,"humber"
"106","5097",1998-04-16,14.6,6.1,10.4,"humber"
"107","5097",1998-04-17,11.9,4.1,8,"humber"
"108","5097",1998-04-18,16.7,3,9.9,"humber"
"109","5097",1998-04-19,12.5,6.5,9.5,"humber"
"110","5097",1998-04-20,16.3,4.6,10.5,"humber"
"111","5097",1998-04-21,18.4,2.8,10.6,"humber"
"112","5097",1998-04-22,18,2.8,10.4,"humber"
"113","5097",1998-04-23,20.2,2.5,11.4,"humber"
"114","5097",1998-04-24,20.2,4.3,12.3,"humber"
"115","5097",1998-04-25,13.7,2,7.9,"humber"
"116","5097",1998-04-26,11.5,1.8,6.7,"humber"
"117","5097",1998-04-27,9.5,-2.1,3.7,"humber"
"118","5097",1998-04-28,17.2,-0.5,8.4,"humber"
"119","5097",1998-04-29,18.3,2.4,10.4,"humber"
"120","5097",1998-04-30,20.7,8.9,14.8,"humber"
"121","5097",1998-05-01,20.3,9.8,15.1,"humber"
"122","5097",1998-05-02,18.3,12.2,15.3,"humber"
"123","5097",1998-05-03,18.3,12.8,15.6,"humber"
"124","5097",1998-05-04,17.4,10.4,13.9,"humber"
"125","5097",1998-05-05,20.6,12.3,16.5,"humber"
"126","5097",1998-05-06,22.7,10,16.4,"humber"
"127","5097",1998-05-07,23.3,10.9,17.1,"humber"
"128","5097",1998-05-08,21.8,15.5,18.7,"humber"
"129","5097",1998-05-09,21.5,13.3,17.4,"humber"
"130","5097",1998-05-10,15.7,11.9,13.8,"humber"
"131","5097",1998-05-11,15.8,10.9,13.4,"humber"
"132","5097",1998-05-12,17.1,9.7,13.4,"humber"
"133","5097",1998-05-13,20.6,13.1,16.9,"humber"
"134","5097",1998-05-14,26.2,11.8,19,"humber"
"135","5097",1998-05-15,27.9,14.8,21.4,"humber"
"136","5097",1998-05-16,26,15.8,20.9,"humber"
"137","5097",1998-05-17,26.2,14.8,20.5,"humber"
"138","5097",1998-05-18,28.3,15.8,22.1,"humber"
"139","5097",1998-05-19,30.6,17.1,23.9,"humber"
"140","5097",1998-05-20,26.9,12.1,19.5,"humber"
"141","5097",1998-05-21,15.4,5.8,10.6,"humber"
"142","5097",1998-05-22,17.4,6.8,12.1,"humber"
"143","5097",1998-05-23,21.2,7,14.1,"humber"
"144","5097",1998-05-24,23.2,7.9,15.6,"humber"
"145","5097",1998-05-25,20.5,11.9,16.2,"humber"
"146","5097",1998-05-26,22.3,7.9,15.1,"humber"
"147","5097",1998-05-27,24.6,6.7,15.7,"humber"
"148","5097",1998-05-28,28,14,21,"humber"
"149","5097",1998-05-29,28.4,14.8,21.6,"humber"
"150","5097",1998-05-30,22.9,10.4,16.7,"humber"
"151","5097",1998-05-31,27.6,8.3,18,"humber"
"152","5097",1998-06-01,17.8,7.3,12.6,"humber"
"153","5097",1998-06-02,26.8,7,16.9,"humber"
"154","5097",1998-06-03,14.8,5.1,10,"humber"
"155","5097",1998-06-04,18.2,4.2,11.2,"humber"
"156","5097",1998-06-05,15.9,3,9.5,"humber"
"157","5097",1998-06-06,16.7,6.1,11.4,"humber"
"158","5097",1998-06-07,14.6,8.2,11.4,"humber"
"159","5097",1998-06-08,20.3,7.5,13.9,"humber"
"160","5097",1998-06-09,23,6.7,14.9,"humber"
"161","5097",1998-06-10,19.9,8.7,14.3,"humber"
"162","5097",1998-06-11,20.3,14,17.2,"humber"
"163","5097",1998-06-12,28.7,16.4,22.6,"humber"
"164","5097",1998-06-13,23.1,13.9,18.5,"humber"
"165","5097",1998-06-14,24,13.6,18.8,"humber"
"166","5097",1998-06-15,24.7,15.3,20,"humber"
"167","5097",1998-06-16,24,16.1,20.1,"humber"
"168","5097",1998-06-17,25.5,16.2,20.9,"humber"
"169","5097",1998-06-18,26,15.8,20.9,"humber"
"170","5097",1998-06-19,27,14.6,20.8,"humber"
"171","5097",1998-06-20,30.1,19.8,25,"humber"
"172","5097",1998-06-21,30.1,17,23.6,"humber"
"173","5097",1998-06-22,33,19.7,26.4,"humber"
"174","5097",1998-06-23,26.1,18.7,22.4,"humber"
"175","5097",1998-06-24,30.2,16.7,23.5,"humber"
"176","5097",1998-06-25,31.2,21,26.1,"humber"
"177","5097",1998-06-26,29.9,19.4,24.7,"humber"
"178","5097",1998-06-27,27.5,18,22.8,"humber"
"179","5097",1998-06-28,27.5,16.9,22.2,"humber"
"180","5097",1998-06-29,31,18.8,24.9,"humber"
"181","5097",1998-06-30,24.1,16.2,20.2,"humber"
"182","5097",1998-07-01,24.4,14.4,19.4,"humber"
"183","5097",1998-07-02,27.1,13.1,20.1,"humber"
"184","5097",1998-07-03,30,14.6,22.3,"humber"
"185","5097",1998-07-04,21.5,15.6,18.6,"humber"
"186","5097",1998-07-05,24.2,12.8,18.5,"humber"
"187","5097",1998-07-06,23.8,13.8,18.8,"humber"
"188","5097",1998-07-07,19,16,17.5,"humber"
"189","5097",1998-07-08,24.3,18,21.2,"humber"
"190","5097",1998-07-09,29.6,15.5,22.6,"humber"
"191","5097",1998-07-10,22.8,13.2,18,"humber"
"192","5097",1998-07-11,24.4,12.4,18.4,"humber"
"193","5097",1998-07-12,26.5,12.4,19.5,"humber"
"194","5097",1998-07-13,29.9,18.3,24.1,"humber"
"195","5097",1998-07-14,31.7,17.8,24.8,"humber"
"196","5097",1998-07-15,32.8,21,26.9,"humber"
"197","5097",1998-07-16,30.9,20.1,25.5,"humber"
"198","5097",1998-07-17,26.1,15.3,20.7,"humber"
"199","5097",1998-07-18,28.3,13.7,21,"humber"
"200","5097",1998-07-19,25.7,13.5,19.6,"humber"
"201","5097",1998-07-20,31.8,18.4,25.1,"humber"
"202","5097",1998-07-21,33.2,20.8,27,"humber"
"203","5097",1998-07-22,29.6,21,25.3,"humber"
"204","5097",1998-07-23,29.5,14.8,22.2,"humber"
"205","5097",1998-07-24,24.3,13.4,18.9,"humber"
"206","5097",1998-07-25,24.1,10.8,17.5,"humber"
"207","5097",1998-07-26,25.5,12.5,19,"humber"
"208","5097",1998-07-27,27.9,16.3,22.1,"humber"
"209","5097",1998-07-28,30.6,15.2,22.9,"humber"
"210","5097",1998-07-29,27.9,17.4,22.7,"humber"
"211","5097",1998-07-30,24.4,13.9,19.2,"humber"
"212","5097",1998-07-31,25.4,12.4,18.9,"humber"
"213","5097",1998-08-01,26.3,11.7,19,"humber"
"214","5097",1998-08-02,28.2,12.5,20.4,"humber"
"215","5097",1998-08-03,29.3,14.6,22,"humber"
"216","5097",1998-08-04,29.4,17.1,23.3,"humber"
"217","5097",1998-08-05,27.6,19.6,23.6,"humber"
"218","5097",1998-08-06,22.3,19.9,21.1,"humber"
"219","5097",1998-08-07,25.1,19.5,22.3,"humber"
"220","5097",1998-08-08,29,19.1,24.1,"humber"
"221","5097",1998-08-09,31,21,26,"humber"
"222","5097",1998-08-10,27.9,18.1,23,"humber"
"223","5097",1998-08-11,26.2,16.8,21.5,"humber"
"224","5097",1998-08-12,25.7,14.2,20,"humber"
"225","5097",1998-08-13,24.9,12,18.5,"humber"
"226","5097",1998-08-14,26.6,12.8,19.7,"humber"
"227","5097",1998-08-15,30,17.1,23.6,"humber"
"228","5097",1998-08-16,26.3,14.1,20.2,"humber"
"229","5097",1998-08-17,31.6,15.5,23.6,"humber"
"230","5097",1998-08-18,21.8,10.9,16.4,"humber"
"231","5097",1998-08-19,23,9.3,16.2,"humber"
"232","5097",1998-08-20,28.2,10.6,19.4,"humber"
"233","5097",1998-08-21,28,17.8,22.9,"humber"
"234","5097",1998-08-22,27.9,19.3,23.6,"humber"
"235","5097",1998-08-23,30.8,18.1,24.5,"humber"
"236","5097",1998-08-24,32.4,19.7,26.1,"humber"
"237","5097",1998-08-25,29.6,19.8,24.7,"humber"
"238","5097",1998-08-26,27.5,15.3,21.4,"humber"
"239","5097",1998-08-27,28.7,13.9,21.3,"humber"
"240","5097",1998-08-28,28.1,14.3,21.2,"humber"
"241","5097",1998-08-29,29.5,16.7,23.1,"humber"
"242","5097",1998-08-30,27.5,12.4,20,"humber"
"243","5097",1998-08-31,26,13.1,19.6,"humber"
"244","5097",1998-09-01,24.1,10.7,17.4,"humber"
"245","5097",1998-09-02,24.7,15.4,20.1,"humber"
"246","5097",1998-09-03,23.4,13.5,18.5,"humber"
"247","5097",1998-09-04,24,11.6,17.8,"humber"
"248","5097",1998-09-05,30.5,10.4,20.5,"humber"
"249","5097",1998-09-06,33.5,18,25.8,"humber"
"250","5097",1998-09-07,24.4,11.7,18.1,"humber"
"251","5097",1998-09-08,19.3,10,14.7,"humber"
"252","5097",1998-09-09,18.8,9.1,14,"humber"
"253","5097",1998-09-10,24.1,7.6,15.9,"humber"
"254","5097",1998-09-11,30.4,14.6,22.5,"humber"
"255","5097",1998-09-12,26.1,12.9,19.5,"humber"
"256","5097",1998-09-13,23.2,11.9,17.6,"humber"
"257","5097",1998-09-14,25.9,14.4,20.2,"humber"
"258","5097",1998-09-15,28.3,19.3,23.8,"humber"
"259","5097",1998-09-16,20.6,10.5,15.6,"humber"
"260","5097",1998-09-17,25.3,7.8,16.6,"humber"
"261","5097",1998-09-18,25.6,11.1,18.4,"humber"
"262","5097",1998-09-19,27.5,11.8,19.7,"humber"
"263","5097",1998-09-20,27.6,14.3,21,"humber"
"264","5097",1998-09-21,28.7,14.3,21.5,"humber"
"265","5097",1998-09-22,17.7,6.7,12.2,"humber"
"266","5097",1998-09-23,17.7,3.7,10.7,"humber"
"267","5097",1998-09-24,21.4,5.8,13.6,"humber"
"268","5097",1998-09-25,25.4,15.5,20.5,"humber"
"269","5097",1998-09-26,29.6,15.3,22.5,"humber"
"270","5097",1998-09-27,26.8,13.9,20.4,"humber"
"271","5097",1998-09-28,20.2,8.1,14.2,"humber"
"272","5097",1998-09-29,23.6,5.5,14.6,"humber"
"273","5097",1998-09-30,23,11.8,17.4,"humber"
"274","5097",1998-10-01,15.1,5.8,10.5,"humber"
"275","5097",1998-10-02,14.4,5.7,10.1,"humber"
"276","5097",1998-10-03,12.3,4.5,8.4,"humber"
"277","5097",1998-10-04,15.8,1.8,8.8,"humber"
"278","5097",1998-10-05,15.7,2.3,9,"humber"
"279","5097",1998-10-06,16.7,8,12.4,"humber"
"280","5097",1998-10-07,20.4,13,16.7,"humber"
"281","5097",1998-10-08,16.1,7.4,11.8,"humber"
"282","5097",1998-10-09,16.9,4.9,10.9,"humber"
"283","5097",1998-10-10,17.6,5.8,11.7,"humber"
"284","5097",1998-10-11,20.2,8.3,14.3,"humber"
"285","5097",1998-10-12,16.5,7.1,11.8,"humber"
"286","5097",1998-10-13,19.6,7.3,13.5,"humber"
"287","5097",1998-10-14,10.5,6.1,8.3,"humber"
"288","5097",1998-10-15,13.3,3.9,8.6,"humber"
"289","5097",1998-10-16,14.7,2.1,8.4,"humber"
"290","5097",1998-10-17,17.2,7.3,12.3,"humber"
"291","5097",1998-10-18,23.1,11.8,17.5,"humber"
"292","5097",1998-10-19,15.2,9.2,12.2,"humber"
"293","5097",1998-10-20,14.1,5.9,10,"humber"
"294","5097",1998-10-21,9,2.4,5.7,"humber"
"295","5097",1998-10-22,11.4,1.8,6.6,"humber"
"296","5097",1998-10-23,18.9,2.7,10.8,"humber"
"297","5097",1998-10-24,20.6,9.6,15.1,"humber"
"298","5097",1998-10-25,18.8,7.1,13,"humber"
"299","5097",1998-10-26,12.4,8.1,10.3,"humber"
"300","5097",1998-10-27,18.1,5.6,11.9,"humber"
"301","5097",1998-10-28,16.9,7,12,"humber"
"302","5097",1998-10-29,12.1,2.5,7.3,"humber"
"303","5097",1998-10-30,13.6,1.1,7.4,"humber"
"304","5097",1998-10-31,13.9,0.6,7.3,"humber"
"305","5097",1998-11-01,11.7,1.6,6.7,"humber"
"306","5097",1998-11-02,6.9,0,3.5,"humber"
"307","5097",1998-11-03,5.8,-2.3,1.8,"humber"
"308","5097",1998-11-04,6,-3.4,1.3,"humber"
"309","5097",1998-11-05,4.1,-2.2,1,"humber"
"310","5097",1998-11-06,7.2,-2,2.6,"humber"
"311","5097",1998-11-07,7.2,2.9,5.1,"humber"
"312","5097",1998-11-08,8.1,3.7,5.9,"humber"
"313","5097",1998-11-09,8.9,4.8,6.9,"humber"
"314","5097",1998-11-10,12.9,4.8,8.9,"humber"
"315","5097",1998-11-11,10,3.9,7,"humber"
"316","5097",1998-11-12,10.7,1.1,5.9,"humber"
"317","5097",1998-11-13,6,-1.7,2.2,"humber"
"318","5097",1998-11-14,10.4,0.5,5.5,"humber"
"319","5097",1998-11-15,8.6,1.5,5.1,"humber"
"320","5097",1998-11-16,4.6,1.3,3,"humber"
"321","5097",1998-11-17,3.3,-1,1.2,"humber"
"322","5097",1998-11-18,8.4,-2.6,2.9,"humber"
"323","5097",1998-11-19,14.1,3.9,9,"humber"
"324","5097",1998-11-20,5.5,2.2,3.9,"humber"
"325","5097",1998-11-21,3,-2.1,0.5,"humber"
"326","5097",1998-11-22,8.6,-2.6,3,"humber"
"327","5097",1998-11-23,14.5,6.9,10.7,"humber"
"328","5097",1998-11-24,8.6,0.7,4.7,"humber"
"329","5097",1998-11-25,7.6,-1.1,3.3,"humber"
"330","5097",1998-11-26,8.6,3.4,6,"humber"
"331","5097",1998-11-27,6.1,0.8,3.5,"humber"
"332","5097",1998-11-28,14.5,0.6,7.6,"humber"
"333","5097",1998-11-29,7.9,3.7,5.8,"humber"
"334","5097",1998-11-30,18.8,7,12.9,"humber"
"335","5097",1998-12-01,9.4,4.5,7,"humber"
"336","5097",1998-12-02,14.5,6.5,10.5,"humber"
"337","5097",1998-12-03,14.1,5.2,9.7,"humber"
"338","5097",1998-12-04,15.9,3.7,9.8,"humber"
"339","5097",1998-12-05,5.9,2.4,4.2,"humber"
"340","5097",1998-12-06,17.6,4.9,11.3,"humber"
"341","5097",1998-12-07,17.6,-1.8,7.9,"humber"
"342","5097",1998-12-08,4.5,-1.7,1.4,"humber"
"343","5097",1998-12-09,7.2,-0.5,3.4,"humber"
"344","5097",1998-12-10,6.6,-0.2,3.2,"humber"
"345","5097",1998-12-11,5.8,-0.2,2.8,"humber"
"346","5097",1998-12-12,9,0.2,4.6,"humber"
"347","5097",1998-12-13,8.6,-2.3,3.2,"humber"
"348","5097",1998-12-14,4.3,-4.9,-0.3,"humber"
"349","5097",1998-12-15,10.4,0.6,5.5,"humber"
"350","5097",1998-12-16,5.8,-0.9,2.5,"humber"
"351","5097",1998-12-17,1.5,-6,-2.3,"humber"
"352","5097",1998-12-18,2.9,-8.5,-2.8,"humber"
"353","5097",1998-12-19,6.4,-0.1,3.2,"humber"
"354","5097",1998-12-20,0.6,-4.5,-2,"humber"
"355","5097",1998-12-21,6.2,-2.2,2,"humber"
"356","5097",1998-12-22,-0.4,-12.5,-6.5,"humber"
"357","5097",1998-12-23,-6.2,-14,-10.1,"humber"
"358","5097",1998-12-24,-4.8,-10.2,-7.5,"humber"
"359","5097",1998-12-25,-1.9,-9.9,-5.9,"humber"
"360","5097",1998-12-26,0,-8.1,-4.1,"humber"
"361","5097",1998-12-27,4.3,-10,-2.9,"humber"
"362","5097",1998-12-28,3.9,-2.4,0.8,"humber"
"363","5097",1998-12-29,3.4,-11.2,-3.9,"humber"
"364","5097",1998-12-30,-9.5,-17.4,-13.5,"humber"
"365","5097",1998-12-31,-5.8,-10.7,-8.3,"humber"
"366","5097",1999-01-01,-9.3,-17.4,-13.4,"humber"
"367","5097",1999-01-02,-4.2,-16.1,-10.2,"humber"
"368","5097",1999-01-03,0.9,-11,-5.1,"humber"
"369","5097",1999-01-04,-8.6,-12.5,-10.6,"humber"
"370","5097",1999-01-05,-7.9,-14.6,-11.3,"humber"
"371","5097",1999-01-06,-3.3,-13.4,-8.4,"humber"
"372","5097",1999-01-07,-8.9,-14.1,-11.5,"humber"
"373","5097",1999-01-08,-6.7,-16.6,-11.7,"humber"
"374","5097",1999-01-09,-4.4,-14.6,-9.5,"humber"
"375","5097",1999-01-10,-8.5,-16.4,-12.5,"humber"
"376","5097",1999-01-11,-8.8,-16.2,-12.5,"humber"
"377","5097",1999-01-12,-4.7,-10.5,-7.6,"humber"
"378","5097",1999-01-13,-10,-22.5,-16.3,"humber"
"379","5097",1999-01-14,-12.8,-23.6,-18.2,"humber"
"380","5097",1999-01-15,-7.9,-15.3,-11.6,"humber"
"381","5097",1999-01-16,2.6,-12.8,-5.1,"humber"
"382","5097",1999-01-17,3.1,-5.6,-1.3,"humber"
"383","5097",1999-01-18,5.5,0.3,2.9,"humber"
"384","5097",1999-01-19,0.9,-0.9,0,"humber"
"385","5097",1999-01-20,2.1,-4.7,-1.3,"humber"
"386","5097",1999-01-21,5.5,-6.6,-0.6,"humber"
"387","5097",1999-01-22,3.2,-0.7,1.3,"humber"
"388","5097",1999-01-23,9.4,2.4,5.9,"humber"
"389","5097",1999-01-24,7.7,-0.7,3.5,"humber"
"390","5097",1999-01-25,-0.6,-3.5,-2.1,"humber"
"391","5097",1999-01-26,-0.2,-4.4,-2.3,"humber"
"392","5097",1999-01-27,0.5,-7.1,-3.3,"humber"
"393","5097",1999-01-28,-1,-9.4,-5.2,"humber"
"394","5097",1999-01-29,-2.3,-7.9,-5.1,"humber"
"395","5097",1999-01-30,-0.4,-6,-3.2,"humber"
"396","5097",1999-01-31,-1.4,-9.5,-5.5,"humber"
"397","5097",1999-02-01,1.9,-10.3,-4.2,"humber"
"398","5097",1999-02-02,4.5,0.5,2.5,"humber"
"399","5097",1999-02-03,5.8,-0.5,2.7,"humber"
"400","5097",1999-02-04,4,-4.8,-0.4,"humber"
"401","5097",1999-02-05,-1.3,-7,-4.2,"humber"
"402","5097",1999-02-06,3.4,-1.6,0.9,"humber"
"403","5097",1999-02-07,0.4,-5,-2.3,"humber"
"404","5097",1999-02-08,-0.2,-8.4,-4.3,"humber"
"405","5097",1999-02-09,7.4,-1.3,3.1,"humber"
"406","5097",1999-02-10,4.6,-1.7,1.5,"humber"
"407","5097",1999-02-11,6.4,-1.5,2.5,"humber"
"408","5097",1999-02-12,13.2,-3.4,4.9,"humber"
"409","5097",1999-02-13,-3.2,-8.2,-5.7,"humber"
"410","5097",1999-02-14,0.4,-10.8,-5.2,"humber"
"411","5097",1999-02-15,6.7,-4.2,1.3,"humber"
"412","5097",1999-02-16,7.9,-1.3,3.3,"humber"
"413","5097",1999-02-17,4.6,0,2.3,"humber"
"414","5097",1999-02-18,0.2,-5.3,-2.6,"humber"
"415","5097",1999-02-19,-3.2,-8.3,-5.8,"humber"
"416","5097",1999-02-20,-1.9,-9.1,-5.5,"humber"
"417","5097",1999-02-21,-4.8,-13.2,-9,"humber"
"418","5097",1999-02-22,-5.7,-16.3,-11,"humber"
"419","5097",1999-02-23,-3.6,-13.8,-8.7,"humber"
"420","5097",1999-02-24,0,-8.3,-4.2,"humber"
"421","5097",1999-02-25,3.1,-3.9,-0.4,"humber"
"422","5097",1999-02-26,6.3,-5.5,0.4,"humber"
"423","5097",1999-02-27,5.3,-4.8,0.3,"humber"
"424","5097",1999-02-28,5.8,1.5,3.7,"humber"
"425","5097",1999-03-01,4.1,-2.1,1,"humber"
"426","5097",1999-03-02,4.8,-4.3,0.3,"humber"
"427","5097",1999-03-03,1.6,-3.9,-1.2,"humber"
"428","5097",1999-03-04,-2.2,-6.3,-4.3,"humber"
"429","5097",1999-03-05,-3.2,-9.8,-6.5,"humber"
"430","5097",1999-03-06,-6.2,-12.9,-9.6,"humber"
"431","5097",1999-03-07,-7.9,-15.8,-11.9,"humber"
"432","5097",1999-03-08,-4.3,-15.1,-9.7,"humber"
"433","5097",1999-03-09,-3.8,-9.8,-6.8,"humber"
"434","5097",1999-03-10,-2.2,-10.2,-6.2,"humber"
"435","5097",1999-03-11,-0.7,-6.2,-3.5,"humber"
"436","5097",1999-03-12,-2.6,-5.8,-4.2,"humber"
"437","5097",1999-03-13,2,-7.1,-2.6,"humber"
"438","5097",1999-03-14,3.3,-4.3,-0.5,"humber"
"439","5097",1999-03-15,4.4,-5.4,-0.5,"humber"
"440","5097",1999-03-16,7.6,-2,2.8,"humber"
"441","5097",1999-03-17,13.2,-0.6,6.3,"humber"
"442","5097",1999-03-18,8.7,-0.7,4,"humber"
"443","5097",1999-03-19,4.7,-2,1.4,"humber"
"444","5097",1999-03-20,6.8,-3.9,1.5,"humber"
"445","5097",1999-03-21,9.3,-0.2,4.6,"humber"
"446","5097",1999-03-22,3,-1.2,0.9,"humber"
"447","5097",1999-03-23,7.3,-3,2.2,"humber"
"448","5097",1999-03-24,7.5,-0.9,3.3,"humber"
"449","5097",1999-03-25,3.5,-3.4,0.1,"humber"
"450","5097",1999-03-26,7.7,-4,1.9,"humber"
"451","5097",1999-03-27,11.4,-2.6,4.4,"humber"
"452","5097",1999-03-28,16.5,0.6,8.6,"humber"
"453","5097",1999-03-29,14.1,3.7,8.9,"humber"
"454","5097",1999-03-30,16.6,0.9,8.8,"humber"
"455","5097",1999-03-31,21.2,6.5,13.9,"humber"
"456","5097",1999-04-01,16.8,9.5,13.2,"humber"
"457","5097",1999-04-02,11.5,4.7,8.1,"humber"
"458","5097",1999-04-03,15.9,4.8,10.4,"humber"
"459","5097",1999-04-04,12.2,1.4,6.8,"humber"
"460","5097",1999-04-05,8.1,-0.8,3.7,"humber"
"461","5097",1999-04-06,14.4,3.4,8.9,"humber"
"462","5097",1999-04-07,16.5,5.3,10.9,"humber"
"463","5097",1999-04-08,17.1,5.1,11.1,"humber"
